Page ID	Name	Creation Date	Type	Louvain Community	Final In Degree	EC Estimate	Fraction of total pageviews (July 2015)	Number of Edits	Unique Editors	Number of Talk Page Edits	Unique Talk Page Editors	Page Size
1756	Why_do_you_care?	2007-11-16 22:15:21 UTC	Essay	4	0	0.00014891490638212885	2.4981031070407205e-06	29	12	11	11	1330
1757	Why_is_Wikipedia_losing_contributors_-_Thinking_about_remedies	2011-08-08 02:44:36 UTC	Essay	1	0	8.710871958283025e-05	3.230880018439332e-05	135	39	51	51	4061
1758	Why_not_create_an_account?	2012-10-21 03:59:40 UTC	Humor	3	0	0.0001444144558870343	5.162746421217489e-06	28	21	1	1	18008
1759	Why_secret_pages_should_be_deleted	2010-09-04 23:13:07 UTC	Essay	3	0	8.760876963784074e-05	2.3315628999046723e-06	6	5	1	1	17377
1760	Why_self-nominated_RfA_candidates_could_be_more_competent	2008-10-23 19:02:40 UTC	Essay	3	0	0.00012801281408268968	2.364870941331882e-05	18	11	3	3	2016
1761	Why_should_I_care?	2006-01-20 15:14:12 UTC	Essay	1	0	0.00013511352486383888	4.829666006945393e-06	34	15	5	5	724
1762	Why_stable_versions	2006-02-14 23:53:19 UTC	Essay	5	0	8.660866952781974e-05	1.1324734085251266e-05	20	15	2	2	30090
1763	Why_to_contribute	2007-09-24 02:30:47 UTC	Essay	5	0	8.680868954982394e-05	2.448141044899906e-05	14	12	4	4	3242
1764	Why_use_Wikipedia	2007-03-22 21:51:11 UTC	Essay	1	0	8.540854939579452e-05	1.3656296985155937e-05	114	27	3	3	2025
1765	Why_was_the_page_I_created_deleted?	2006-11-10 00:03:16 UTC	Essay	1	0	0.0005632563819638346	0.0001140800418881929	357	209	266	266	834
1766	Why_you_should_be_nice_to_people_who_vandalize	2008-01-09 19:31:07 UTC	Essay	3	0	8.800880968184916e-05	5.495826835489585e-06	13	9	2	2	2878
1767	Wiki-Hell	2005-05-02 19:01:36 UTC	Essay	1	0	0.00013501351485283676	7.327769113986113e-06	93	22	6	6	1417
1768	WikiAngel	2009-11-02 03:11:24 UTC	Essay	6	0	9.560957051800885e-05	1.2490515535203602e-05	10	8	3	3	976
1769	WikiBadger	2014-06-05 19:53:11 UTC	Humor	6	0	0.00010901091199229043	1.1990894913795458e-05	11	6	0	0	3858
1770	WikiBarbarian	2011-09-11 00:22:17 UTC	Humor	6	0	9.270928019894792e-05	9.492791806754737e-06	18	11	2	2	1135
1771	WikiBear	2011-12-05 05:35:38 UTC	Humor	6	0	9.450946039698574e-05	3.647230536279452e-05	17	7	1	1	1242
1772	WikiBogeyman	2015-02-20 07:21:10 UTC	Humor	6	0	8.740874961583654e-05	7.993929942530306e-06	3	3	1	1	570
1773	WikiBouncer	2014-01-23 06:51:47 UTC	Humor	6	0	9.290930022095212e-05	6.828148492577969e-06	24	1	0	0	1031
1774	WikiBullying	2009-03-31 01:26:34 UTC	Essay	2	0	0.0010950096104620072	0.00020068094959893788	134	54	55	55	229
1775	WikiCat	2009-04-08 11:18:48 UTC	Humor	6	0	0.00013271328459978844	2.3981789827590917e-05	51	28	7	7	700
1776	WikiChef	2011-10-16 07:07:09 UTC	Humor	6	0	9.400941034197523e-05	7.827389735394258e-06	6	4	0	0	663
1777	WikiCon	2014-04-01 12:43:01 UTC	Culture	-1	0	8.690869956082604e-05	3.430728267002589e-05	13	8	0	0	1434
1778	WikiCrime	2004-08-10 21:53:25 UTC	Essay	3	0	0.00014251426567799436	0.0001182435470665941	84	61	14	14	151
1779	WikiCup	2009-12-19 18:21:02 UTC	Culture	-1	0	0.0001605160676583726	0.00039236872801252915	174	51	4658	4658	2707
1780	WikiCyclops	2008-11-08 12:26:00 UTC	Humor	6	0	0.0001152115326744207	1.1158193878115218e-05	26	14	5	5	273
1781	WikiDalek	2008-06-13 19:36:56 UTC	Essay	6	0	0.0002834283711799551	8.327010356802401e-06	11	3	9	9	1118
1782	WikiDodo	2011-04-21 17:32:34 UTC	Humor	6	0	0.0001067106817392421	1.1158193878115218e-05	55	28	1	1	621
1783	WikiDonna	2014-05-21 01:26:51 UTC	Essay	6	0	0.00018101811991380338	1.8319422784965282e-06	3	1	0	0	190
1784	WikiDragon	2007-06-25 09:29:31 UTC	Essay	6	0	0.0006145615176079126	6.478414057592268e-05	511	175	114	114	1252
1785	WikiDwarf	2006-12-15 00:29:03 UTC	Humor	6	0	8.270827909873778e-05	7.161228906850065e-06	5	2	0	0	33
1786	WikiEagle	2015-05-07 02:25:08 UTC	Humor	6	0	9.560957051800885e-05	7.4943093211221614e-06	4	4	0	0	154
1787	WikiElf	2007-04-15 20:03:01 UTC	Humor	6	0	0.0005098510360887125	3.580614453425033e-05	102	54	7	7	1939
1788	WikiEnt	2015-01-28 22:43:31 UTC	Humor	6	0	9.780979076005508e-05	8.660090771074498e-06	3	1	0	0	496
1789	WikiFairy	2004-11-22 00:55:58 UTC	Humor	6	0	0.0005347535288282357	5.1960544626446986e-05	134	106	45	45	599
1790	WikiFallen	2009-06-05 07:24:31 UTC	Humor	6	0	0.00010401041144218536	9.992412428162882e-06	44	22	3	3	1848
1791	WikiFauna	2010-02-26 10:33:33 UTC	Other	6	0	0.0005128513364187755	4.19681321982841e-05	131	59	32	32	3632
1792	WikiFun_Police	2010-08-12 21:28:11 UTC	Policy	4	0	8.610861947280923e-05	0.00032658534619379017	63	15	18	18	1053
1793	WikiGiant	2008-10-07 20:40:23 UTC	Humor	6	0	0.00018491851034288534	1.348975677801989e-05	28	19	5	5	1247
1794	WikiGnome	2004-05-31 15:55:53 UTC	Humor	6	0	0.0008418842726156888	0.0005430876154706526	380	255	91	91	464
1795	WikiGoat	2011-12-09 18:51:30 UTC	Humor	3	0	9.300931023195422e-05	0	-1	-1	-1	-1	-1
1796	WikiGoblin	2013-05-12 05:12:14 UTC	Humor	6	0	0.0001822182400458286	1.0325492842434977e-05	25	7	0	0	923
1797	WikiGoon	2008-06-03 19:56:54 UTC	Humor	6	0	0.00012681269395066447	1.615440009219666e-05	40	29	2	2	829
1798	WikiGremlin	2001-05-23 23:24:22 UTC	Humor	6	0	0.00013241325456678213	1.5488239263652468e-05	70	54	16	16	367
1799	WikiGryphon	2009-09-09 20:25:39 UTC	Essay	6	0	0.00015871588746033477	2.7146053763175827e-05	107	15	19	19	144
1800	WikiHate	2005-05-16 18:48:26 UTC	Essay	2	0	0.00025012503751625537	0.0001220739718307232	72	52	10	10	518
1801	WikiHobbit	2010-12-06 17:18:15 UTC	Humor	6	0	9.680969065003407e-05	1.3989377399428035e-05	21	8	5	5	981
1802	WikiHunter	2011-09-28 03:30:21 UTC	Humor	6	0	0.00011361137249838708	1.4488998020836178e-05	13	7	2	2	264
1803	WikiHybrid	2013-02-26 01:22:33 UTC	Humor	6	0	8.950895984688067e-05	3.4973443498570087e-06	10	2	0	0	680
1804	WikiImp	2008-03-02 20:20:18 UTC	Humor	6	0	0.00014971498647014565	1.515515884938037e-05	48	32	4	4	1096
1805	WikiJackal	2015-04-07 14:04:29 UTC	Humor	6	0	9.030903993489749e-05	6.495068078305873e-06	19	3	3	3	1642
1806	WikiJanitor	2011-09-09 22:23:01 UTC	Humor	6	0	0.00012401241364260563	1.2157435120931506e-05	25	9	2	2	162
1807	WikiKing	2009-07-30 14:05:54 UTC	Humor	6	0	9.740975071604667e-05	1.015895263529893e-05	30	17	2	2	1427
1808	WikiKitten	2013-07-16 21:14:00 UTC	Humor	6	0	8.520852937379032e-05	1.2157435120931506e-05	28	9	3	3	696
1809	WikiKnight	2008-02-01 15:47:25 UTC	Humor	6	0	0.0003337334067140121	2.697951355603978e-05	118	53	23	23	2439
1810	WikiKomodo	2011-01-20 07:10:17 UTC	Humor	6	0	9.260927018794581e-05	7.66084952825821e-06	9	5	5	5	575
1811	WikiKraken	2008-08-27 17:13:49 UTC	Essay	6	0	0.0001299130042917296	1.348975677801989e-05	42	26	6	6	1477
1812	WikiLove	2003-05-11 03:36:32 UTC	Essay	2	0	0.0010056006606261286	0	342	264	139	139	1693
1813	WikiMercenary	2009-01-25 00:01:26 UTC	Humor	6	0	0.00010821083190427361	1.598785988506061e-05	24	15	1	1	2607
1814	WikiMule	2009-11-02 23:44:23 UTC	Essay	2	0	9.460947040798783e-05	8.493550563938449e-06	13	10	2	2	1294
1815	WikiNomad	2010-12-27 03:11:22 UTC	Essay	6	0	8.250825907673358e-05	1.5488239263652468e-05	25	7	0	0	985
1816	WikiOgre	2007-05-29 02:33:59 UTC	Humor	6	0	0.00024752477723020077	4.26342930268283e-05	106	66	32	32	1329
1817	WikiOrc	2015-01-28 22:43:37 UTC	Humor	6	0	0.00017301731903363526	9.992412428162882e-06	3	1	0	0	170
1818	WikiOtter	2008-03-31 23:49:31 UTC	Humor	6	0	0.0002299230152938309	2.0484445477733907e-05	48	28	18	18	695
1819	WikiOverload	2009-07-10 14:42:26 UTC	Essay	6	0	8.610861947280923e-05	6.661608285441921e-06	7	2	4	4	508
1820	WikiPanda	2015-06-26 06:46:59 UTC	Essay	2	0	9.360937029796683e-05	9.825872221026834e-06	5	2	1	1	5115
1821	WikiPeace	2006-05-12 00:50:17 UTC	Essay	2	0	0.0005089509459896936	0	62	38	4	4	385
1822	WikiPlatypus	2009-10-02 00:22:48 UTC	Essay	6	0	0.00010901091199229043	2.2982548584774627e-05	32	17	26	26	799
1823	WikiPolice	2010-02-12 22:36:35 UTC	Humor	3	0	0.0001535153668882255	2.098406609914205e-05	67	21	16	16	1644
1824	WikiPrincess	2009-04-08 07:31:50 UTC	Essay	6	0	0.00014941495643713937	1.615440009219666e-05	15	9	8	8	2377
1825	WikiPuma	2011-06-20 15:04:43 UTC	Humor	6	0	0.00013251326457778422	1.182435470665941e-05	40	14	2	2	13650
1826	WikiPuppy	2009-11-15 14:35:22 UTC	Essay	6	0	0.00014951496644814146	1.015895263529893e-05	12	10	8	8	1602
1827	WikiQuizzes	2010-08-17 22:03:20 UTC	Humor	4	0	0.00011411142255339759	2.3981789827590917e-05	105	25	32	32	32
1828	WikiRabbit	2011-12-07 01:28:37 UTC	Humor	6	0	0.00011191120231135137	1.0492033049571025e-05	37	14	3	3	901
1829	WikiReaper	2009-11-29 14:23:37 UTC	Essay	6	0	9.86098708480719e-05	1.0658573256707075e-05	20	15	4	4	1602
1830	WikiRoadRunner	2014-08-01 01:33:32 UTC	Humor	6	0	0.00011801181298247955	8.327010356802401e-06	12	4	1	1	325
1831	WikiRose	2008-07-11 17:04:04 UTC	Essay	6	0	0.00017601761936369831	6.661608285441921e-06	7	6	7	7	897
1832	WikiShark	2015-05-24 14:26:19 UTC	Humor	6	0	9.390940033097314e-05	8.327010356802401e-06	37	2	0	0	2722
1833	WikiSloth	2007-12-06 21:34:27 UTC	Humor	6	0	0.00018781880066194627	5.06282229693586e-05	80	46	24	24	2930
1834	WikiSpeak	2008-05-28 01:38:07 UTC	Essay	2	0	0.0004193419761318108	0.0003932014290482094	1757	169	231	231	1085
1835	WikiTARDIS	2008-06-11 18:32:58 UTC	Essay	6	0	0.0002607260986824781	6.495068078305873e-06	7	6	4	4	1513
1836	WikiVampire	2009-07-15 01:31:23 UTC	Humor	6	0	0.00017281729901163107	1.4655538227972226e-05	47	22	5	5	1596
1837	WikiWarlock	2011-09-27 03:07:31 UTC	Humor	6	0	9.350936028696472e-05	1.1491274292387313e-05	7	5	0	0	546
1838	WikiWitch	2011-12-28 14:38:18 UTC	Humor	6	0	0.00010891090198128832	1.3323216570883842e-05	16	5	3	3	1484
1839	WikiWizard	2009-08-22 02:37:19 UTC	Humor	6	0	0.00011151116226734296	1.1491274292387313e-05	57	20	1	1	232
1840	WikiWolfcub	2011-02-15 19:55:16 UTC	Essay	6	0	9.460947040798783e-05	1.4822078435108275e-05	37	9	12	12	1892
1841	Wiki_magic	2011-01-15 15:54:27 UTC	Culture	-1	0	8.940894983587858e-05	3.3308041427209605e-06	13	11	4	4	1575
1842	Wiki_spirit	2007-02-22 12:21:25 UTC	Essay	2	0	8.730873960483445e-05	6.994688699714017e-06	12	10	2	2	578
1843	Wiki_workflow	2006-10-08 11:45:22 UTC	Essay	4	0	8.780878965984496e-05	5.8289072497616805e-06	19	10	2	2	3035
1844	Wikiality_and_Other_Tripling_Elephants	2006-08-11 07:02:07 UTC	Humor	9	0	0.0001217121833895573	4.696433841236555e-05	64	44	163	163	1886
1845	Wikibombing_(SEO)	2011-06-21 15:08:44 UTC	Essay	1	0	0.00012701271397266866	9.992412428162882e-06	166	33	177	177	3498
1846	Wikibreak	2004-02-28 23:48:00 UTC	Culture	6	0	0.0015776579235581482	0.00032442032350102156	656	439	124	124	684
1847	Wikicredit	2014-08-29 17:42:53 UTC	Essay	6	0	0.00010541055159621478	5.162746421217489e-06	24	3	1	1	2133
1848	Wikidata	2012-10-20 06:10:59 UTC	Essay	4	0	0.00018201822002382437	0.00484115728123778	239	81	635	635	31
1849	Wikiday	2005-02-11 23:07:29 UTC	Culture	-1	0	8.790879967084705e-05	5.329286628353537e-06	51	16	6	6	17548
1850	Wikiderata	2014-02-19 19:28:48 UTC	Essay	2	0	8.490849934078401e-05	3.996964971265153e-06	6	2	1	1	2405
1851	Wikiethics	2006-03-11 23:08:12 UTC	Proposal	2	0	8.950895984688067e-05	3.6638845569930564e-06	347	27	1080	1080	46
1852	Wikifinagling	2010-06-03 06:04:44 UTC	Essay	7	0	0.000122412253466572	1.0658573256707075e-05	6	3	0	0	7824
1853	Wikifogging	2010-04-22 12:08:40 UTC	Essay	7	0	0.00013411342475381786	4.496585592673297e-06	4	3	0	0	3277
1854	Wikilawyering	2005-11-08 21:21:59 UTC	Essay	2	0	0.0013193320651397205	0.0005482503618918701	284	161	263	263	850
1855	Wikimedia_Commons	2005-01-26 16:32:21 UTC	Other	5	0	0.0008303831213504471	0.00043700150352499	191	121	41	41	57
1856	Wikimedia_Foundation	2007-04-23 08:18:52 UTC	Other	3	0	0.0020928094902299722	0.0018289445547680794	274	57	53	53	34
1857	Wikimedia_Foundation_error	2010-05-13 12:12:00 UTC	Essay	7	0	0.00020322034235626988	1.2323975328067554e-05	10	7	11	11	2402
1858	Wikimedia_Labs	2013-01-17 21:59:04 UTC	Essay	3	0	0.0007931793972576655	0.0007950629488674933	38	25	10	10	30
1859	Wikimedia_policy	2009-12-16 14:59:50 UTC	Policy	3	0	0.0001903190509369988	2.6646433141767684e-05	8	5	0	0	570
1860	Wikimedia_sister_projects	2004-09-07 01:50:29 UTC	Guideline	4	0	0.0021080110119022916	0.0023692009867174193	473	198	282	282	202
1861	Wikiness	2006-07-17 00:00:27 UTC	Essay	2	0	0.00010941095203629883	9.32625159961869e-06	7	4	4	4	5232
1862	Wikinews	2009-06-20 16:20:52 UTC	Other	1	0	0.00012661267392866026	8.660090771074498e-06	16	9	0	0	83
1863	Wikipe-tan	2006-06-14 16:16:16 UTC	Culture	6	0	0.0002539254179343352	0.0004526562829957785	1035	393	974	974	20
1864	Wikipedia's_hierarchy_of_needs	2008-10-04 23:04:53 UTC	Essay	1	0	8.330833916475038e-05	1.6487480506468754e-05	9	6	17	17	1818
1865	Wikipedia's_oldest_articles	2004-03-11 09:32:48 UTC	Other	5	0	0.0001588158974713369	8.610128708933684e-05	141	70	45	45	2905
1866	Wikipedia-mode.el	2003-08-11 09:51:40 UTC	Other	4	0	9.11091200229143e-05	1.3323216570883842e-05	63	30	26	26	41
1867	Wikipedia.org_is_a_project_to_write_an_encyclopedia	2006-07-14 19:12:42 UTC	Essay	-1	0	8.860886974786176e-05	4.996206214081441e-06	4	3	2	2	2019
1868	Wikipedia_(country)	2012-01-21 11:24:48 UTC	Humor	3	0	8.35083591867546e-05	4.1635051784012005e-06	33	10	2	2	3333
1869	Wikipedia_CD_Selection	2006-11-21 14:42:01 UTC	Culture	5	0	0.00014551456600805742	0.00015371661118657233	398	87	137	137	3022
1870	Wikipedia_Committees	2008-12-29 17:39:51 UTC	Proposal	2	0	0.00015031504653615827	5.995447456897729e-06	79	13	88	88	2614
1871	Wikipedia_Day	2002-02-25 15:51:15 UTC	Other	5	0	9.580959054001305e-05	0.0006576672779802536	399	224	44	44	516
1872	Wikipedia_as_an_academic_source	2004-03-29 11:46:15 UTC	Other	5	0	0.00019451947139908704	4.030273012692362e-05	209	75	16	16	2954
1873	Wikipedia_can_be_dangerous	2007-01-14 04:49:18 UTC	Essay	3	0	8.340834917575249e-05	3.6638845569930564e-06	2	2	2	2	251
1874	Wikipedia_cited_on_usenet	2003-05-18 17:21:27 UTC	Culture	3	0	8.860886974786176e-05	4.1635051784012005e-06	17	9	1	1	903
1875	Wikipedia_clones	2009-02-13 05:24:58 UTC	Essay	1	0	0.0007168717588630622	0.00013706259047296753	30	16	20	20	1433
1876	Wikipedia_does_not_need_you	2012-02-16 03:29:32 UTC	Essay	2	0	0.00013421343476481995	5.4292107526351654e-05	114	51	37	37	1913
1877	Wikipedia_doesn't_use_Allwiki	2008-05-25 07:44:16 UTC	Essay	-1	0	8.680868954982394e-05	1.9984824856325764e-05	25	14	6	6	37
1878	Wikipedia_drinking_game	2008-01-15 21:28:58 UTC	Humor	-1	0	8.140814895571047e-05	5.662367042625633e-06	16	7	2	2	572
1879	Wikipedia_editing_for_research_scientists	2011-06-20 23:01:34 UTC	Essay	8	0	0.0001300130143027317	9.825872221026834e-06	53	7	12	12	11972
1880	Wikipedia_essays	2007-01-12 09:28:43 UTC	Essay	2	0	0.0003189319250857011	0.00017436759687144228	391	230	95	95	56
1881	Wikipedia_in_Schools	2007-11-28 02:32:27 UTC	Essay	-1	0	8.610861947280923e-05	9.159711392482641e-06	25	12	6	6	5781
1882	Wikipedia_in_brief	2005-12-10 06:46:13 UTC	Basic	5	0	0.0002051205325653098	0.0014277491957773397	99	49	52	52	3407
1883	Wikipedia_is_a_bureaucracy	2010-05-16 23:25:11 UTC	Essay	3	0	8.990899989088907e-05	5.495826835489585e-06	8	6	0	0	4149
1884	Wikipedia_is_a_chatroom	2006-06-20 16:58:20 UTC	Essay	2	0	8.760876963784074e-05	7.327769113986113e-06	11	8	3	3	3537
1885	Wikipedia_is_a_community	2007-08-19 19:43:00 UTC	Essay	2	0	0.0004190419460988045	0.00017470067728571437	63	30	41	41	268
1886	Wikipedia_is_a_mainstream_encyclopedia	2008-11-12 12:28:54 UTC	Essay	1	0	0.00019391941133307445	1.3822837192291987e-05	74	22	229	229	1986
1887	Wikipedia_is_a_social_networking_site	2012-09-08 13:09:43 UTC	Essay	4	0	0.00010381039142018116	2.964415687021655e-05	4	3	7	7	4225
1888	Wikipedia_is_a_tertiary_source	2007-12-18 18:19:32 UTC	Essay	1	0	0.00023992401639404105	2.7312593970311875e-05	43	11	28	28	1806
1889	Wikipedia_is_a_volunteer_service	2009-04-05 20:15:29 UTC	Essay	6	0	0.0006586659324598393	0.00013756221109437566	50	30	5	5	308
1890	Wikipedia_is_a_work_in_progress	2007-03-06 15:53:31 UTC	Essay	1	0	0.0008121812993480647	0.00028761493772395496	95	68	8	8	8738
1891	Wikipedia_is_an_MMORPG	2004-10-03 23:25:15 UTC	Humor	3	0	0.00020842086292837913	8.343664377516006e-05	348	158	123	123	1961
1892	Wikipedia_is_an_encyclopedia	2005-11-30 08:39:30 UTC	Basic	2	0	0.0009587959754771453	0.00038370863724145467	661	262	181	181	394
1893	Wikipedia_is_anonymous	2009-06-07 07:39:11 UTC	Essay	3	0	0.0005050505555606116	4.2967373441100394e-05	36	21	4	4	3170
1894	Wikipedia_is_being_flooded	2007-07-01 18:09:06 UTC	Essay	5	0	8.660866952781974e-05	9.992412428162882e-06	33	17	59	59	2401
1895	Wikipedia_is_comprehensive	2010-07-17 12:06:23 UTC	Essay	5	0	0.0003500350385073546	5.162746421217489e-05	110	17	68	68	3804
1896	Wikipedia_is_failing	2007-02-10 14:11:51 UTC	Essay	5	0	0.0005016502151865402	4.380007447678063e-05	572	192	850	850	4244
1897	Wikipedia_is_free_content	2012-01-25 02:37:13 UTC	Basic	5	0	9.690970066103617e-05	4.0802350748331766e-05	30	20	12	12	735
1898	Wikipedia_is_in_the_real_world	2007-04-13 18:40:53 UTC	Essay	3	0	0.0007530753828458228	7.744119631826234e-05	164	60	47	47	5264
1899	Wikipedia_is_not_Google	2006-02-15 16:22:31 UTC	Essay	1	0	0.000167816798461526	3.430728267002589e-05	106	49	40	40	2035
1900	Wikipedia_is_not_LinkedIn	2012-03-24 18:22:19 UTC	Essay	1	0	0.00011741175291646694	1.3323216570883842e-05	10	4	0	0	2549
1901	Wikipedia_is_not_MeatballWiki	2007-04-26 10:22:04 UTC	Essay	5	0	9.760977073805088e-05	7.993929942530306e-06	14	9	6	6	990
1902	Wikipedia_is_not_TV	2008-09-15 04:43:14 UTC	Essay	1	0	8.790879967084705e-05	5.495826835489585e-06	4	4	2	2	4390
1903	Wikipedia_is_not_Whac-A-Mole	2012-01-06 23:27:25 UTC	Essay	1	0	0.00010101011111212232	0.00012990136156611746	19	10	3	3	1894
1904	Wikipedia_is_not_a_contest	2006-04-21 07:26:38 UTC	Essay	3	0	8.120812893370627e-05	3.830424764129105e-06	6	2	7	7	224
1905	Wikipedia_is_not_a_dictionary	2001-08-17 18:07:14 UTC	Policy	1	0	0.002154915707062277	0.0015250086767447917	515	240	1218	1218	1696
1906	Wikipedia_is_not_a_forum	2011-06-19 05:34:22 UTC	Essay	3	0	0.000291229152038119	5.795599208334471e-05	30	16	8	8	6305
1907	Wikipedia_is_not_a_newspaper	2006-09-13 19:32:14 UTC	Essay	1	0	0.00033143317646096374	5.1294383797902795e-05	10	7	2	2	3947
1908	Wikipedia_is_not_a_reliable_source	2011-08-27 20:39:45 UTC	Essay	1	0	0.000648564921348627	0.0002576377004394663	185	110	1	1	725
1909	Wikipedia_is_not_a_social_networking_site	2007-06-04 08:42:30 UTC	Essay	4	0	0.00010081009109011812	2.031790527059786e-05	17	12	34	34	1771
1910	Wikipedia_is_not_a_wine_guide	2007-01-31 06:40:42 UTC	Essay	1	0	8.500850935178611e-05	1.2823595949475699e-05	57	19	79	79	4783
1911	Wikipedia_is_not_about_YOU	2011-08-15 18:34:39 UTC	Essay	1	0	0.0003176317949426738	9.792564179599624e-05	43	19	1	1	156
1912	Wikipedia_is_not_about_us	2012-05-24 23:58:50 UTC	Essay	1	0	9.800981078205928e-05	2.9977237284488646e-06	4	2	0	0	859
1913	Wikipedia_is_not_about_winning	2008-08-27 04:44:48 UTC	Essay	2	0	0.0009029903893379728	0.00024981031070407206	113	63	5	5	372
1914	Wikipedia_is_not_an_acceptable_citation	2006-10-18 23:44:16 UTC	Essay	-1	0	8.38083892197609e-05	2.7479134177447926e-05	46	21	4	4	2205
1915	Wikipedia_is_not_aniconistic	2007-03-10 22:10:24 UTC	Essay	5	0	9.93099409250866e-05	6.994688699714017e-06	40	17	52	52	1655
1916	Wikipedia_is_not_being_written_in_an_organized_fashion	2009-04-05 20:20:04 UTC	Essay	6	0	0.00010561057161821899	0.00012590439659485232	14	8	4	4	451
1917	Wikipedia_is_not_for_things_made_up_one_day	2005-11-29 18:54:33 UTC	Guideline	1	0	0.0005615562117767988	0.00028245219130273747	441	277	337	337	5618
1918	Wikipedia_is_not_guess,_guess,_guess	2009-07-05 15:43:35 UTC	Essay	4	0	9.780979076005508e-05	4.330045385537249e-06	5	3	3	3	270
1919	Wikipedia_is_not_here_to_tell_the_world_about_your_noble_cause	2009-06-18 17:26:41 UTC	Essay	1	0	0.00022712273498577207	0.00014738808331540252	86	33	15	15	1804
1920	Wikipedia_is_not_just_an_encyclopedia	2008-09-18 09:51:02 UTC	Essay	1	0	8.860886974786176e-05	6.328527871169825e-06	29	16	21	21	2672
1921	Wikipedia_is_not_pie	2007-03-04 01:38:56 UTC	Essay	2	0	8.830883971485545e-05	8.826630978210546e-06	19	17	7	7	1691
1922	Wikipedia_is_not_the_Stanford_Prison_Experiment	2007-10-04 14:41:14 UTC	Essay	2	0	9.20092101219332e-05	7.327769113986113e-06	9	3	3	3	1133
1923	Wikipedia_is_not_the_place_to_post_your_r%C3%A9sum%C3%A9	2007-11-18 09:26:48 UTC	Essay	1	0	9.830984081506559e-05	3.264188059866541e-05	52	20	37	37	2908
1924	Wikipedia_is_not_therapy	2006-03-25 13:29:43 UTC	Essay	2	0	0.0002978298127642577	3.1809179562985174e-05	67	45	69	69	482
1925	Wikipedia_is_succeeding	2007-02-14 23:32:29 UTC	Essay	5	0	0.0001612161377353873	2.3981789827590917e-05	195	75	50	50	5769
1926	Wikipedia_may_or_may_not_be_failing	2007-02-20 21:53:56 UTC	Essay	5	0	0.00012591260385164555	1.1990894913795458e-05	30	19	44	44	5287
1927	Wikipedia_on_PDAs	2005-12-04 00:28:40 UTC	Other	3	0	0.00015431544697624232	9.492791806754737e-06	16	8	0	0	1334
1928	Wikipedia_records	2006-05-31 21:23:39 UTC	Other	6	0	0.00013271328459978844	0.00048696356566580443	670	269	64	64	885
1929	Wikipedia_should_be_fun	2008-11-03 10:39:35 UTC	Essay	2	0	9.19092001109311e-05	5.495826835489585e-06	3	2	2	2	1767
1930	Wikipedians	2002-01-26 14:25:19 UTC	Essay	3	0	0.0032949298224752297	0.001935030666713742	3654	2152	476	476	5539
1931	Wikipedians_are_not_on_Wikipedia_24_hours_a_day	2008-02-04 20:19:55 UTC	Essay	-1	0	8.310831914274618e-05	4.1635051784012005e-06	2	2	2	2	808
1932	Wikipedians_aren't_islands	2008-08-25 00:24:04 UTC	Essay	2	0	9.720973069404247e-05	4.330045385537249e-06	11	5	2	2	777
